#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 10 25 22 52 999 99.0 99.0  0.89  9.09  5.28  78 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 25 23 22 999 99.0 99.0  0.87 10.53  5.28  83 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 25 23 52 999 99.0 99.0  0.88  6.25  5.38 126 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 00 22 999 99.0 99.0  0.93  5.88  5.34 126 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 00 52 999 99.0 99.0  0.87 10.53  5.30  90 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 01 22 999 99.0 99.0  0.87  5.88  5.23 129 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 26 01 52 999 99.0 99.0  0.84  5.88  5.03 132 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 02 22 999 99.0 99.0  0.91 10.53  5.32  77 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 26 02 52 999 99.0 99.0  0.88  5.56  5.31 130 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 26 03 22 999 99.0 99.0  0.88  9.88  5.20  85 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 26 03 52 999 99.0 99.0  0.88 14.29  5.17  52 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 26 04 22 999 99.0 99.0  0.91 13.33  5.33  52 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 26 04 52 999 99.0 99.0  0.94 14.29  5.37  46 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 26 05 22 999 99.0 99.0  0.95 13.33  5.63  47 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 26 05 52 999 99.0 99.0  0.95 14.29  5.64  45 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 26 06 22 999 99.0 99.0  1.10 12.50  6.19  38 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 26 06 52 999 99.0 99.0  1.11 13.33  6.19  36 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 07 22 999 99.0 99.0  1.26 12.50  6.90  45 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 07 52 999 99.0 99.0  1.16 12.50  6.53  40 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 08 22 999 99.0 99.0  1.16 12.50  6.29  40 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 08 52 999 99.0 99.0  1.08 14.29  5.87  36 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 09 22 999 99.0 99.0  1.15 14.29  6.25  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 09 52 999 99.0 99.0  1.09 13.33  6.32  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 10 22 999 99.0 99.0  1.25 13.33  7.18  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 10 52 999 99.0 99.0  1.32 13.33  7.48  50 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 11 22 999 99.0 99.0  1.19 13.33  6.18  47 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 11 52 999 99.0 99.0  1.21 13.33  6.22  45 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 12 22 999 99.0 99.0  1.18 13.33  6.67  45 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 12 52 999 99.0 99.0  1.34 13.33  6.76  45 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 13 22 999 99.0 99.0  1.32 13.33  6.42  49 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 14 22 999 99.0 99.0  1.37 13.33  7.25  42 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 26 14 52 999 99.0 99.0  1.40 13.33  7.42  50 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 15 22 999 99.0 99.0  1.38 12.50  6.83  50 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 15 52 999 99.0 99.0  1.58 12.50  7.90  53 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 16 22 999 99.0 99.0  1.36 13.33  7.14  50 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 16 52 999 99.0 99.0  1.29 12.50  6.41  54 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 17 22 999 99.0 99.0  1.26 13.33  5.81  49 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 17 52 999 99.0 99.0  1.18 13.33  5.48  49 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 18 22 999 99.0 99.0  1.32 13.33  6.06  49 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 18 52 999 99.0 99.0  1.30 13.33  6.14  50 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 19 22 999 99.0 99.0  1.28 13.33  5.66  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 19 52 999 99.0 99.0  1.29 13.33  5.74  45 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 20 22 999 99.0 99.0  1.28 13.33  6.05  43 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 20 52 999 99.0 99.0  1.23 13.33  6.50  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 21 22 999 99.0 99.0  1.18 13.33  5.79  38 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 21 52 999 99.0 99.0  1.29 12.50  6.15  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 22 22 999 99.0 99.0  1.37 11.76  6.62  43 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 23 22 999 99.0 99.0  1.40 11.76  6.63  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 26 23 52 999 99.0 99.0  1.34 13.33  6.50  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 00 22 999 99.0 99.0  1.37 12.50  6.96  49 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 00 52 999 99.0 99.0  1.41 12.50  7.05  43 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 01 22 999 99.0 99.0  1.33 11.76  6.92  54 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 01 52 999 99.0 99.0  1.43 12.50  7.04  45 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 02 22 999 99.0 99.0  1.42 12.50  7.12  50 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 02 52 999 99.0 99.0  1.36 13.33  6.86  50 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 03 22 999 99.0 99.0  1.43 12.50  7.32  42 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 03 52 999 99.0 99.0  1.31 12.50  7.08  52 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 04 22 999 99.0 99.0  1.40 12.50  7.27  46 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 04 52 999 99.0 99.0  1.46 11.76  7.44  49 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 05 22 999 99.0 99.0  1.38 12.50  7.13  43 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 06 22 999 99.0 99.0  1.41 11.76  7.40  43 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 06 52 999 99.0 99.0  1.29 12.50  6.82  49 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 07 22 999 99.0 99.0  1.42 11.76  7.09  50 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 07 52 999 99.0 99.0  1.33 11.76  6.75  50 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 27 08 22 999 99.0 99.0  1.26 11.11  6.25  52 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 08 52 999 99.0 99.0  1.35 11.76  6.70  47 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 09 22 999 99.0 99.0  1.38 12.50  7.18  52 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 09 52 999 99.0 99.0  1.42 12.50  7.49  53 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 10 22 999 99.0 99.0  1.29 12.50  6.72  54 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 10 52 999 99.0 99.0  1.28 11.76  6.86  50 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 11 22 999 99.0 99.0  1.43 11.76  7.23  47 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 11 52 999 99.0 99.0  1.29 11.76  6.62  42 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 12 22 999 99.0 99.0  1.23 12.50  6.28  47 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 12 52 999 99.0 99.0  1.45 12.50  6.85  54 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 13 22 999 99.0 99.0  1.32 11.76  6.63  50 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 13 52 999 99.0 99.0  1.41 10.53  6.91  52 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 14 22 999 99.0 99.0  1.29 12.50  6.83  49 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 14 52 999 99.0 99.0  1.28 11.11  6.86  49 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 15 22 999 99.0 99.0  1.38 11.76  7.54  50 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 15 52 999 99.0 99.0  1.26 12.50  7.06  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 16 22 999 99.0 99.0  1.23 11.76  7.01  49 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 16 52 999 99.0 99.0  1.51 13.33  8.30  53 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 17 22 999 99.0 99.0  1.46 12.50  7.74  46 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 17 52 999 99.0 99.0  1.58 12.50  8.28  63 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 18 52 999 99.0 99.0  1.49 13.33  8.06  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 19 22 999 99.0 99.0  1.36 12.50  7.33  70 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 19 52 999 99.0 99.0  1.37 13.33  7.27  61 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 20 22 999 99.0 99.0  1.42 10.53  7.19  57 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 27 20 52 999 99.0 99.0  1.48 12.50  7.42  56 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 27 21 22 999 99.0 99.0  1.50 11.76  7.80  50 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 27 21 52 999 99.0 99.0  1.45 12.50  7.59  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 27 22 22 999 99.0 99.0  1.30 11.76  7.16  52 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 22 52 999 99.0 99.0  1.46 11.76  7.51  56 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 23 22 999 99.0 99.0  1.39 11.11  7.52  56 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 27 23 52 999 99.0 99.0  1.33 11.76  6.99  56 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 28 00 22 999 99.0 99.0  1.34 13.33  6.68  53 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 28 00 52 999 99.0 99.0  1.45 12.50  7.20  56 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 01 22 999 99.0 99.0  1.23 11.76  6.62  53 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 01 52 999 99.0 99.0  1.31 13.33  7.21  56 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 28 02 22 999 99.0 99.0  1.41 12.50  7.80  49 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 28 02 52 999 99.0 99.0  1.48 12.50  7.47  49 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 03 22 999 99.0 99.0  1.36 11.11  6.97  61 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 28 03 52 999 99.0 99.0  1.51 11.11  7.68  56 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 04 22 999 99.0 99.0  1.50 11.11  7.36  54 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 04 52 999 99.0 99.0  1.67 11.76  7.60  54 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 28 05 22 999 99.0 99.0  1.68 11.11  7.84  57 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 28 05 52 999 99.0 99.0  1.57 11.76  7.57  53 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 28 06 22 999 99.0 99.0  1.70 12.50  7.67  52 9999.0 999.0  29.8 999.0 99.0 99.00
2010 10 28 06 52 999 99.0 99.0  1.57 12.50  7.42  53 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 07 22 999 99.0 99.0  1.76 12.50  8.43  57 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 07 52 999 99.0 99.0  1.58 11.76  7.59  49 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 08 22 999 99.0 99.0  1.64 11.11  7.58  56 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 08 52 999 99.0 99.0  1.64 12.50  7.81  53 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 09 22 999 99.0 99.0  1.50 11.76  7.09  52 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 09 52 999 99.0 99.0  1.59 10.53  7.52  54 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 10 22 999 99.0 99.0  1.49 10.53  6.66  59 9999.0 999.0  29.7 999.0 99.0 99.00
2010 10 28 10 52 999 99.0 99.0  1.51 13.33  7.08  60 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 28 11 22 999 99.0 99.0  1.75 12.50  7.74  49 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 28 11 52 999 99.0 99.0  1.71 11.76  7.50  47 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 28 12 22 999 99.0 99.0  1.67 11.11  7.75  54 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 12 52 999 99.0 99.0  1.62 11.11  7.39  52 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 13 22 999 99.0 99.0  1.78 12.50  7.53  57 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 13 52 999 99.0 99.0  1.74 11.76  7.66  54 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 14 22 999 99.0 99.0  1.57 13.33  7.34  64 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 14 52 999 99.0 99.0  1.66 12.50  7.87  66 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 15 22 999 99.0 99.0  1.77 12.50  7.96  64 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 15 52 999 99.0 99.0  1.69 11.76  7.62  64 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 16 22 999 99.0 99.0  1.69 12.50  7.81  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 28 16 52 999 99.0 99.0  1.64 11.76  7.80  60 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 17 22 999 99.0 99.0  1.76 12.50  7.89  56 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 17 52 999 99.0 99.0  1.77 12.50  7.96  57 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 18 22 999 99.0 99.0  1.72 13.33  7.65  60 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 18 52 999 99.0 99.0  1.77 12.50  7.86  63 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 19 22 999 99.0 99.0  1.71 11.11  7.70  59 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 19 52 999 99.0 99.0  1.64 12.50  7.36  59 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 20 22 999 99.0 99.0  1.63 12.50  6.91  61 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 20 52 999 99.0 99.0  1.72 12.50  7.47  56 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 21 22 999 99.0 99.0  1.71 12.50  7.43  59 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 21 52 999 99.0 99.0  1.68 12.50  7.68  61 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 22 52 999 99.0 99.0  1.82 11.76  7.24  63 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 23 22 999 99.0 99.0  1.63 12.50  7.03  60 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 28 23 52 999 99.0 99.0  1.66 11.76  7.01  53 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 00 22 999 99.0 99.0  1.77 11.76  7.11  54 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 00 52 999 99.0 99.0  1.73 12.50  6.96  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 01 22 999 99.0 99.0  1.62 10.53  6.66  53 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 01 52 999 99.0 99.0  1.60 12.50  6.56  63 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 02 22 999 99.0 99.0  1.70 11.11  6.86  63 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 02 52 999 99.0 99.0  1.59 11.76  7.14  59 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 29 03 22 999 99.0 99.0  1.73 11.11  7.31  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 03 52 999 99.0 99.0  1.69 11.11  7.26  63 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 29 04 22 999 99.0 99.0  1.78 11.76  7.46  56 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 04 52 999 99.0 99.0  1.78 11.76  7.41  57 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 05 22 999 99.0 99.0  1.83 11.11  7.34  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 05 52 999 99.0 99.0  1.96 11.76  8.00  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 06 22 999 99.0 99.0  1.86 11.76  7.07  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 06 52 999 99.0 99.0  1.74 11.76  7.02  64 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 07 22 999 99.0 99.0  1.68 11.76  7.04  67 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 07 52 999 99.0 99.0  1.75 12.50  7.18  54 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 29 08 22 999 99.0 99.0  1.76 13.33  6.95  56 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 08 52 999 99.0 99.0  1.81 13.33  6.57  70 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 09 52 999 99.0 99.0  1.76 12.50  6.96  67 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 10 22 999 99.0 99.0  1.70 12.50  6.71  66 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 10 52 999 99.0 99.0  1.62 12.50  6.37  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 11 22 999 99.0 99.0  1.70 11.76  6.92  66 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 29 11 52 999 99.0 99.0  1.69 11.76  6.46  64 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 12 22 999 99.0 99.0  1.63 10.53  6.06  64 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 12 52 999 99.0 99.0  1.61 10.53  6.27  61 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 13 22 999 99.0 99.0  1.73 11.76  6.78  63 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 14 22 999 99.0 99.0  1.67  9.88  6.31  67 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 14 52 999 99.0 99.0  1.59 11.11  6.29  64 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 15 22 999 99.0 99.0  1.64 12.50  6.50  67 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 15 52 999 99.0 99.0  1.58 12.50  6.30  67 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 16 22 999 99.0 99.0  1.70 11.76  6.87  59 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 16 52 999 99.0 99.0  1.79 11.76  6.99  57 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 17 22 999 99.0 99.0  1.59 11.76  6.77  56 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 17 52 999 99.0 99.0  1.79 11.76  7.07  66 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 18 22 999 99.0 99.0  1.59 11.76  6.11  61 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 18 52 999 99.0 99.0  1.62 12.50  6.65  57 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 19 22 999 99.0 99.0  1.63 12.50  6.81  66 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 19 52 999 99.0 99.0  1.65 12.50  6.92  60 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 20 22 999 99.0 99.0  1.70 11.76  7.09  63 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 20 52 999 99.0 99.0  1.73 12.50  7.15  66 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 21 22 999 99.0 99.0  1.69 12.50  7.00  63 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 21 52 999 99.0 99.0  1.61 11.76  6.61  66 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 22 22 999 99.0 99.0  1.64 12.50  6.48  64 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 22 52 999 99.0 99.0  1.61 10.53  6.57  64 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 23 22 999 99.0 99.0  1.69 11.76  6.49  63 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 29 23 52 999 99.0 99.0  1.60 12.50  6.66  74 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 30 00 22 999 99.0 99.0  1.61 11.76  6.87  63 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 30 00 52 999 99.0 99.0  1.57 11.11  6.94  64 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 01 22 999 99.0 99.0  1.63 12.50  7.15  66 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 01 52 999 99.0 99.0  1.57 11.11  7.38  61 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 02 22 999 99.0 99.0  1.50 11.76  7.20  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 02 52 999 99.0 99.0  1.51 10.53  7.43  56 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 03 22 999 99.0 99.0  1.55 11.76  7.48  60 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 30 03 52 999 99.0 99.0  1.55 11.11  7.33  59 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 04 22 999 99.0 99.0  1.52 11.76  7.15  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 04 52 999 99.0 99.0  1.50 11.11  7.44  59 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 30 05 22 999 99.0 99.0  1.50 11.76  7.18  63 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 30 05 52 999 99.0 99.0  1.50 11.76  7.47  57 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 06 22 999 99.0 99.0  1.53 11.76  7.61  63 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 06 52 999 99.0 99.0  1.58 12.50  7.73  53 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 07 52 999 99.0 99.0  1.68 11.76  8.25  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 08 22 999 99.0 99.0  1.55 11.76  7.51  64 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 08 52 999 99.0 99.0  1.76 12.50  8.02  66 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 09 22 999 99.0 99.0  1.72 11.76  8.25  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 09 52 999 99.0 99.0  1.72 12.50  7.99  64 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 10 22 999 99.0 99.0  1.59 11.76  7.43  69 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 10 52 999 99.0 99.0  1.69 12.50  7.59  74 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 30 11 22 999 99.0 99.0  1.73 12.50  7.74  67 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 11 52 999 99.0 99.0  1.53 12.50  7.83  71 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 30 12 22 999 99.0 99.0  1.59 11.76  7.49  60 9999.0 999.0  29.6 999.0 99.0 99.00
2010 10 30 12 52 999 99.0 99.0  1.51 11.76  7.71  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 13 22 999 99.0 99.0  1.62 11.76  8.02  67 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 13 52 999 99.0 99.0  1.61 11.76  7.73  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 14 22 999 99.0 99.0  1.51 11.76  7.92  67 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 14 52 999 99.0 99.0  1.68 11.11  8.32  60 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 15 22 999 99.0 99.0  1.54 11.76  8.05  66 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 15 52 999 99.0 99.0  1.51 12.50  7.98  73 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 16 22 999 99.0 99.0  1.66 11.11  8.81  66 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 16 52 999 99.0 99.0  1.55 11.11  8.22  64 9999.0 999.0  29.5 999.0 99.0 99.00
2010 10 30 17 22 999 99.0 99.0  1.49 11.76  8.13  66 9999.0 999.0  29.4 999.0 99.0 99.00
2010 10 30 17 52 999 99.0 99.0  1.53 10.53  7.83  66 9999.0 999.0  29.2 999.0 99.0 99.00
2010 10 30 18 22 999 99.0 99.0  1.64 12.50  8.34  71 9999.0 999.0  28.9 999.0 99.0 99.00
2010 10 30 18 52 999 99.0 99.0  1.55 11.76  8.17  63 9999.0 999.0  29.0 999.0 99.0 99.00
2010 10 30 19 22 999 99.0 99.0  1.55 11.76  7.94  64 9999.0 999.0  29.1 999.0 99.0 99.00
2010 10 30 19 52 999 99.0 99.0  1.68 12.50  8.43  63 9999.0 999.0  29.0 999.0 99.0 99.00
2010 10 30 20 22 999 99.0 99.0  1.69 11.76  7.69  63 9999.0 999.0  28.7 999.0 99.0 99.00
2010 10 30 20 52 999 99.0 99.0  1.71 11.11  7.43  67 9999.0 999.0  28.9 999.0 99.0 99.00
2010 10 30 21 22 999 99.0 99.0  1.68 12.50  7.70  66 9999.0 999.0  28.9 999.0 99.0 99.00
2010 10 30 21 52 999 99.0 99.0  1.67 11.76  7.55  66 9999.0 999.0  28.9 999.0 99.0 99.00
